ms_file,peak_label,value,pred_conc,in_range
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00073_F03__BI_17_1720,Phenylalanine,2948468.75,56.00564700025086,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00074_F04__BI_17_1722,Phenylalanine,3465625.0,65.82893930459468,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00075_F05__BI_17_1727,Phenylalanine,3016537.0,57.29859147572639,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00076_F06__BI_17_1731,Phenylalanine,3293638.75,62.56209063733416,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00077_F07__BI_17_1737,Phenylalanine,2944177.75,55.92414020752049,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00078_F08__BI_17_1744,Phenylalanine,2768731.5,52.59156944684419,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00079_F09__BI_17_1745,Phenylalanine,2611531.5,49.60558300610631,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00080_F10__BI_17_1749,Phenylalanine,2949775.25,56.03046373870388,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00081_B11__SAPool3,Phenylalanine,3005376.25,57.08659498610512,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00082_G01__BI_17_1750,Phenylalanine,2806558.75,53.31009142897147,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00083_G02__BI_17_1754,Phenylalanine,2711576.75,51.50592499058621,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00084_G03__BI_17_1760,Phenylalanine,2998864.25,56.96290068774581,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00085_G04__BI_17_1764,Phenylalanine,3022546.25,57.412736125974504,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00086_G05__BI_17_1782,Phenylalanine,3151421.0,59.86068940875752,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00087_G06__BI_17_1785,Phenylalanine,2554152.0,48.51566946299995,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00088_G07__BI_17_1795,Phenylalanine,3073366.5,58.37805786525508,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00089_G08__BI_17_1797,Phenylalanine,3229834.25,61.35013534561625,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00090_G09__BI_17_1801,Phenylalanine,3423903.25,65.03644197772536,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00091_G10__BI_17_1803,Phenylalanine,2510514.25,47.68677805203105,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00092_A11__MHPool4,Phenylalanine,3660600.25,69.53245999657612,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00093_H01__BI_17_1804,Phenylalanine,2833310.75,53.81824097898811,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00094_H02__BI_17_1805,Phenylalanine,2489330.75,47.284401183281894,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00095_H03__BI_17_1811,Phenylalanine,3591609.25,68.22198804662104,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00096_H04__BI_17_1812,Phenylalanine,3000891.75,57.00141269479796,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00097_H05__BI_17_1821,Phenylalanine,2864391.5,54.408614376367055,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00098_H06__BI_17_1828,Phenylalanine,2944678.25,55.933647117276216,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00099_H07__BI_17_1849,Phenylalanine,3192252.5,60.63627659294953,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00100_H08__BI_17_1863,Phenylalanine,3300281.5,62.68826850902132,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00101_H09__BI_17_1868,Phenylalanine,3057912.5,58.084511844547976,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00102_H10__BI_17_1873,Phenylalanine,2969653.5,56.40804761253084,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00103_B11__SAPool4,Phenylalanine,2482646.75,47.15743977507646,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00104_SG1__BlankPost8,Phenylalanine,16716.455078125,0.3175261335908744,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00001_SG1__BlankPre1,Proline,0.0,2.4334181841244436e-15,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00002_SG1__BlankPre2,Proline,0.0,2.4334181841244436e-15,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00003_SG1__BlankPre3,Proline,0.0,2.4334181841244436e-15,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00004_SG1__BlankPre4,Proline,0.0,2.4334181841244436e-15,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00005_A12__Std1,Proline,0.0,2.4334181841244436e-15,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00006_B12__Std2,Proline,0.0,2.4334181841244436e-15,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00007_C12__Std3,Proline,0.0,2.4334181841244436e-15,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00008_D12__Std4,Proline,0.0,2.4334181841244436e-15,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00009_E12__Std5,Proline,4392.89208984375,10.68974349232222,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00010_F12__Std6,Proline,11133.9912109375,27.093656674577073,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00011_G12__Std7,Proline,47437.31640625,115.43482834903358,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00012_H12__Std8,Proline,185415.09375,451.1924607423883,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00013_SG1__BlankMid5,Proline,0.0,2.4334181841244436e-15,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00014_SG1__BlankMid6,Proline,0.0,2.4334181841244436e-15,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00015_SG1__BlankMid7,Proline,0.0,2.4334181841244436e-15,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00016_A01__ATCC_25923,Proline,88619.53125,215.6483788123344,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00017_A02__BI_17_1412,Proline,93282.234375,226.99468538388342,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00018_A03__BI_17_1417,Proline,100063.359375,243.495998267704,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00019_A04__BI_17_1419,Proline,72814.7265625,177.18867968923658,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00020_A05__BI_17_1424,Proline,88196.0,214.6177501670395,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00021_A06__BI_17_1427,Proline,77413.0,188.37820188762566,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00022_A07__BI_17_1432,Proline,167193.609375,406.8519693225243,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00023_A08__BI_17_1440,Proline,88775.359375,216.02757380530736,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00024_A09__BI_17_1442,Proline,89331.2265625,217.38023112732793,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00025_A10__BI_17_1446,Proline,90969.6328125,221.36715868906128,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00026_A11__MHPool1,Proline,62435.81640625,151.93245098362397,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00027_B01__BI_17_1459,Proline,74863.375,182.17389804992723,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00028_B02__BI_17_1463,Proline,84718.8984375,206.15650799680438,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00029_B03__BI_17_1469,Proline,84526.171875,205.68752367505323,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00030_B04__BI_17_1479,Proline,72997.015625,177.63226520869102,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00031_B05__BI_17_1484,Proline,77263.3515625,188.0140446585871,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00032_B06__BI_17_1488,Proline,90319.625,219.78541785830075,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00033_B07__BI_17_1496,Proline,89035.40625,216.6603765996571,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00034_B08__BI_17_1499,Proline,84055.75,204.54279053021835,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00035_B09__BI_17_1503,Proline,112601.5859375,274.0067467815636,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00036_B10__BI_17_1505,Proline,102931.1328125,250.4744902984656,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00037_B11__SAPool1,Proline,51209.41015625,124.61390987250566,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00038_C01__BI_17_1512,Proline,94364.09375,229.6273016596738,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00039_C02__BI_17_1513,Proline,83109.671875,202.240586817241,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00040_C03__BI_17_1516,Proline,80034.3828125,194.7571224911145,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00041_C04__BI_17_1522,Proline,125155.0390625,304.55454788949237,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00042_C05__BI_17_1531,Proline,108297.0390625,263.5319841415226,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00043_C06__BI_17_1532,Proline,89381.9296875,217.5036130336948,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00044_C07__BI_17_1533,Proline,86047.734375,209.39012153083505,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00045_C08__BI_17_1543,Proline,67157.0546875,163.42119806880228,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00046_C09__BI_17_1550,Proline,93901.8828125,228.50254915945987,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00047_C10__BI_17_1569,Proline,128510.09375,312.71879897478675,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00048_A11__MHPool2,Proline,74567.1015625,181.45294087964174,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00049_D01__BI_17_1577,Proline,109607.40625,266.72065548346507,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00050_D02__BI_17_1579,Proline,70474.765625,171.49457619378327,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00051_D03__BI_17_1580,Proline,117111.15625,284.9804171825888,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00052_D04__BI_17_1585,Proline,95866.7890625,233.28398775830985,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00053_D05__BI_17_1592,Proline,70588.3828125,171.7710543238748,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00054_D06__ATCC_43300,Proline,65989.515625,160.58008728343916,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00055_D07__BI_17_1596,Proline,80466.296875,195.80815002478099,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00056_D08__BI_17_1599,Proline,84176.2578125,204.8360364324848,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00057_D09__BI_17_1607,Proline,100714.6953125,245.08097098199022,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00058_D10__BI_17_1609,Proline,103174.2265625,251.06603905016266,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00059_B11__SAPool2,Proline,75607.1015625,183.98369579113097,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00060_E01__BI_17_1611,Proline,76812.2421875,186.91630690243335,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00061_E02__BI_17_1612,Proline,118362.15625,288.02462333092876,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00062_E03__BI_17_1618,Proline,96027.4765625,233.67500764277142,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00063_E04__BI_17_1620,Proline,79538.8671875,193.55132575872153,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00064_E05__BI_17_1633,Proline,82222.921875,200.0827532424686,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00065_E06__BI_17_1634,Proline,92606.0,225.34912435902834,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00066_E07__BI_17_1647,Proline,84078.8203125,204.59893024816927,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00067_E08__BI_17_1653,Proline,81563.3046875,198.47762878384503,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00068_E09__BI_17_1666,Proline,111737.84375,271.90490083610587,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00069_E10__BI_17_1694,Proline,93336.4140625,227.12652722065602,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00070_A11__MHPool3,Proline,81108.453125,197.37078472058002,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00071_F01__BI_17_1708,Proline,91773.921875,223.3243303190409,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00072_F02__BI_17_1716,Proline,82082.734375,199.74161843078159,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00073_F03__BI_17_1720,Proline,79959.796875,194.5756237145219,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00074_F04__BI_17_1722,Proline,112231.984375,273.1073516184952,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00075_F05__BI_17_1727,Proline,93071.453125,226.48176645726062,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00076_F06__BI_17_1731,Proline,82674.984375,201.18281035032908,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00077_F07__BI_17_1737,Proline,60352.16796875,146.862062986489,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00078_F08__BI_17_1744,Proline,78305.5390625,190.55012267235455,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00079_F09__BI_17_1745,Proline,107760.53125,262.2264362746602,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00080_F10__BI_17_1749,Proline,141125.765625,343.41800432035956,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00081_B11__SAPool3,Proline,76746.03125,186.75518800313276,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00082_G01__BI_17_1750,Proline,104301.8671875,253.81006025219517,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00083_G02__BI_17_1754,Proline,87862.8046875,213.80694663473702,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00084_G03__BI_17_1760,Proline,96117.265625,233.89350198019446,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00085_G04__BI_17_1764,Proline,81919.8359375,199.34521841080374,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00086_G05__BI_17_1782,Proline,100441.171875,244.4153740753936,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00087_G06__BI_17_1785,Proline,85151.6640625,207.20960773814338,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00088_G07__BI_17_1795,Proline,71294.1796875,173.4885532737979,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00089_G08__BI_17_1797,Proline,86834.546875,211.30476537583135,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00090_G09__BI_17_1801,Proline,103703.328125,252.35356441359895,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00091_G10__BI_17_1803,Proline,85072.6875,207.01742473483625,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00092_A11__MHPool4,Proline,113899.3046875,277.164639185693,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00093_H01__BI_17_1804,Proline,66459.3125,161.7232995419088,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00094_H02__BI_17_1805,Proline,78097.1640625,190.04305915823755,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00095_H03__BI_17_1811,Proline,90712.1640625,220.74062955096744,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00096_H04__BI_17_1812,Proline,101399.46875,246.74731111680822,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00097_H05__BI_17_1821,Proline,94318.40625,229.51612486638652,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00098_H06__BI_17_1828,Proline,75654.7109375,184.09954930999086,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00099_H07__BI_17_1849,Proline,107370.1171875,261.2763955956349,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00100_H08__BI_17_1863,Proline,96594.984375,235.05599147334163,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00101_H09__BI_17_1868,Proline,71339.1875,173.59807610316315,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00102_H10__BI_17_1873,Proline,115523.0546875,281.11590196216525,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00103_B11__SAPool4,Proline,99086.25,241.11828254670078,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00104_SG1__BlankPost8,Proline,11056.263671875,26.904513067615095,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00001_SG1__BlankPre1,Pyridoxine,13967.5009765625,0.03559883871153835,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00002_SG1__BlankPre2,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00003_SG1__BlankPre3,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00004_SG1__BlankPre4,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00005_A12__Std1,Pyridoxine,3807.70703125,0.009704667190910694,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00006_B12__Std2,Pyridoxine,11729.849609375,0.02989575766312268,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00007_C12__Std3,Pyridoxine,34076.1875,0.08684965941668299,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00008_D12__Std4,Pyridoxine,86548.625,0.22058566863538365,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00009_E12__Std5,Pyridoxine,349757.5,0.8914236592174661,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00010_F12__Std6,Pyridoxine,1212849.0,3.091176868711163,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00011_G12__Std7,Pyridoxine,3726215.5,9.496970489675963,1.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00012_H12__Std8,Pyridoxine,8327620.0,21.224526973610427,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00013_SG1__BlankMid5,Pyridoxine,19974.419921875,0.050908616677280874,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00014_SG1__BlankMid6,Pyridoxine,6668.5771484375,0.016996140021112157,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00015_SG1__BlankMid7,Pyridoxine,3861.731689453125,0.009842359330474263,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00016_A01__ATCC_25923,Pyridoxine,4077.896484375,0.010393296515476018,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00017_A02__BI_17_1412,Pyridoxine,5851.6474609375,0.014914038990098851,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00018_A03__BI_17_1417,Pyridoxine,6009.83837890625,0.015317218698756062,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00019_A04__BI_17_1419,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00020_A05__BI_17_1424,Pyridoxine,9559.5048828125,0.024364220418272534,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00021_A06__BI_17_1427,Pyridoxine,9123.4541015625,0.023252861882639937,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00022_A07__BI_17_1432,Pyridoxine,6969.6455078125,0.017763470124365573,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00023_A08__BI_17_1440,Pyridoxine,10038.072265625,0.025583940617464367,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00024_A09__BI_17_1442,Pyridoxine,6208.1982421875,0.015822776621511266,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00025_A10__BI_17_1446,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00026_A11__MHPool1,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00027_B01__BI_17_1459,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00028_B02__BI_17_1463,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00029_B03__BI_17_1469,Pyridoxine,10965.3369140625,0.02794725132838025,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00030_B04__BI_17_1479,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00031_B05__BI_17_1484,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00032_B06__BI_17_1488,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00033_B07__BI_17_1496,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00034_B08__BI_17_1499,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00035_B09__BI_17_1503,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00036_B10__BI_17_1505,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00037_B11__SAPool1,Pyridoxine,7591.3740234375,0.019348063759779488,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00038_C01__BI_17_1512,Pyridoxine,4713.927734375,0.01201434339581927,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00039_C02__BI_17_1513,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00040_C03__BI_17_1516,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00041_C04__BI_17_1522,Pyridoxine,6184.36474609375,0.01576203241359623,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00042_C05__BI_17_1531,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00043_C06__BI_17_1532,Pyridoxine,5614.330078125,0.014309190402770112,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00044_C07__BI_17_1533,Pyridoxine,8155.3232421875,0.020785395843268637,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00045_C08__BI_17_1543,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00046_C09__BI_17_1550,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00047_C10__BI_17_1569,Pyridoxine,7250.2666015625,0.018478686473533883,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00048_A11__MHPool2,Pyridoxine,7377.564453125,0.018803129313645573,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00049_D01__BI_17_1577,Pyridoxine,5577.3232421875,0.01421487142717283,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00050_D02__BI_17_1579,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00051_D03__BI_17_1580,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00052_D04__BI_17_1585,Pyridoxine,8616.6845703125,0.021961263132286368,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00053_D05__BI_17_1592,Pyridoxine,4128.6201171875,0.010522575362593017,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00054_D06__ATCC_43300,Pyridoxine,6900.56298828125,0.01758740015489097,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00055_D07__BI_17_1596,Pyridoxine,8776.0712890625,0.022367490567177083,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00056_D08__BI_17_1599,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00057_D09__BI_17_1607,Pyridoxine,4867.24169921875,0.0124050932597969,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00058_D10__BI_17_1609,Pyridoxine,5421.56689453125,0.01381789668503268,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00059_B11__SAPool2,Pyridoxine,6522.205078125,0.01662308289860526,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00060_E01__BI_17_1611,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00061_E02__BI_17_1612,Pyridoxine,5940.81494140625,0.015141299311100276,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00062_E03__BI_17_1618,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00063_E04__BI_17_1620,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00064_E05__BI_17_1633,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00065_E06__BI_17_1634,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00066_E07__BI_17_1647,Pyridoxine,8027.3701171875,0.020459282913893817,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00067_E08__BI_17_1653,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00068_E09__BI_17_1666,Pyridoxine,0.0,2.5486906191217297e-18,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00069_E10__BI_17_1694,Pyridoxine,8699.6279296875,0.022172660094243863,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00070_A11__MHPool3,Pyridoxine,8445.6083984375,0.021525242897873286,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00071_F01__BI_17_1708,Pyridoxine,9123.6044921875,0.023253245181815107,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00072_F02__BI_17_1716,Pyridoxine,3846.771240234375,0.009804229773892581,0.0
SA017_G0_T0_210824_HILICNeg4S_Col01_RN00073_F03__BI_17_1720,Pyridoxine,0.0,2.5486906191217297e-18,0.0
